formula,value,AtomicVolume_stoich_avg,AtomicVolume_min,AtomicVolume_max,AtomicWeight_stoich_avg,AtomicWeight_min,AtomicWeight_max,BoilingT_stoich_avg,BoilingT_min,BoilingT_max,Column_stoich_avg,Column_min,Column_max,CovalentRadius_stoich_avg,CovalentRadius_min,CovalentRadius_max,Density_stoich_avg,Density_min,Density_max,Electronegativity_stoich_avg,Electronegativity_min,Electronegativity_max,FirstIonizationEnergy_stoich_avg,FirstIonizationEnergy_min,FirstIonizationEnergy_max,GSbandgap_stoich_avg,GSbandgap_min,GSbandgap_max,GSenergy_pa_stoich_avg,GSenergy_pa_min,GSenergy_pa_max,GSestBCClatcnt_stoich_avg,GSestBCClatcnt_min,GSestBCClatcnt_max,GSestFCClatcnt_stoich_avg,GSestFCClatcnt_min,GSestFCClatcnt_max,GSmagmom_stoich_avg,GSmagmom_min,GSmagmom_max,GSvolume_pa_stoich_avg,GSvolume_pa_min,GSvolume_pa_max,HHIp_min,HHIp_max,HHIr_min,HHIr_max,HeatCapacityMass_stoich_avg,HeatCapacityMass_min,HeatCapacityMass_max,HeatCapacityMolar_stoich_avg,HeatCapacityMolar_min,HeatCapacityMolar_max,HeatFusion_stoich_avg,HeatFusion_min,HeatFusion_max,ICSDVolume_stoich_avg,ICSDVolume_min,ICSDVolume_max,IsAlkali_stoich_avg,IsAlkali_min,IsAlkali_max,IsDBlock_stoich_avg,IsDBlock_min,IsDBlock_max,IsFBlock_stoich_avg,IsFBlock_min,IsFBlock_max,IsMetal_stoich_avg,IsMetal_min,IsMetal_max,IsMetalloid_stoich_avg,IsMetalloid_min,IsMetalloid_max,IsNonmetal_stoich_avg,IsNonmetal_min,IsNonmetal_max,MeltingT_stoich_avg,MeltingT_min,MeltingT_max,MendeleevNumber_stoich_avg,MendeleevNumber_min,MendeleevNumber_max,MiracleRadius_min,MiracleRadius_max,NUnfilled_stoich_avg,NUnfilled_min,NUnfilled_max,NValance_stoich_avg,NValance_min,NValance_max,NdUnfilled_stoich_avg,NdUnfilled_min,NdUnfilled_max,NdValence_stoich_avg,NdValence_min,NdValence_max,NfUnfilled_stoich_avg,NfUnfilled_min,NfUnfilled_max,NfValence_stoich_avg,NfValence_min,NfValence_max,NpUnfilled_stoich_avg,NpUnfilled_min,NpUnfilled_max,NpValence_stoich_avg,NpValence_min,NpValence_max,NsUnfilled_stoich_avg,NsUnfilled_min,NsUnfilled_max,NsValence_stoich_avg,NsValence_min,NsValence_max,Number_stoich_avg,Number_min,Number_max,Polarizability_stoich_avg,Polarizability_min,Polarizability_max,Row_stoich_avg,Row_min,Row_max,SpaceGroupNumber_stoich_avg,SpaceGroupNumber_min,SpaceGroupNumber_max,Count NaN,% NaN
C22H46O,343,12684.30056,8.825089715,18618.05194,4.733333913,1.00794,15.9994,1385.74029,20.13,4300,5.362318841,1,16,45.85507246,31,76,720.6603536,0.0899,2260,2.329565217,2.2,3.44,12.85323229,11.2603,13.61805,6.66884058,0,7.853,-5.226229964,-9.209713655,-3.331290765,2.329937254,2.242692341,2.630893787,2.935536991,2.825615289,3.314718462,0,0,0,6.340217391,5.64,9.105,500,500,500,500,9.775362319,0.709,14.304,22.36533333,8.517,29.378,37.47507246,0.06,117.4,23.40608696,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1229.061739,14.01,3823,87.14492754,77,92,64,64,1.971014493,1,4,2.028985507,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.304347826,0,4,0.695652174,0,4,0.666666667,0,1,1.333333333,1,2,2.695652174,1,8,0.988615623,0.666793,1.67,1.333333333,1,2,191.3623188,12,194,0,0
C24H34N2O5,392.15,11744.17772,8.825089715,18618.05194,6.623648615,1.00794,15.9994,1607.528308,20.13,4300,7.384615385,1,16,51.53846154,31,76,834.6569785,0.0899,2260,2.450461538,2.2,3.44,12.76542634,11.2603,14.5341,5.965846154,0,7.853,-5.76159778,-9.209713655,-3.331290765,2.362700736,2.242692341,3.091182017,2.976816391,2.825615289,3.894645292,0,0,0,6.697423077,5.64,14.76875,500,1300,500,500,7.846492308,0.709,14.304,21.38415385,8.517,29.378,43.40692308,0.06,117.4,20.87569231,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1425.052923,14.01,3823,85.76923077,77,92,64,72,2.246153846,1,4,2.615384615,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.723076923,0,4,1.138461538,0,4,0.523076923,0,1,1.476923077,1,2,3.569230769,1,8,1.060937877,0.666793,1.67,1.476923077,1,2,180,12,194,0,0
C2H4N2O6,251.15,15944.85992,8.825089715,18618.05194,10.86164,1.00794,15.9994,669.6814286,20.13,4300,11.28571429,1,16,58.14285714,31,76,323.6739714,0.0899,2260,2.901428571,2.2,3.44,13.40649086,11.2603,14.5341,3.805571429,0,7.853,-5.479158873,-9.209713655,-3.331290765,2.565256688,2.242692341,3.091182017,3.2320209,2.825615289,3.894645292,0,0,0,8.707678571,5.64,14.76875,500,1300,500,500,4.730142857,0.709,14.304,26.20671429,8.517,29.378,16.93357143,0.06,117.4,20.63857143,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,582.6385714,14.01,3823,86.28571429,77,92,64,72,2.142857143,1,4,4.142857143,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857,0,4,2.428571429,0,4,0.285714286,0,1,1.714285714,1,2,5.571428571,1,8,0.929940857,0.666793,1.67,1.714285714,1,2,116,12,194,0,0
C8F18,248.15,12880.75211,8.825089715,18601.60857,16.84834068,12.0107,18.9984032,1381.84,84.88,4300,16.07692308,14,17,62.84615385,57,76,696.5587692,1.696,2260,3.54,2.55,3.98,15.52664615,11.2603,17.4228,2.747230769,1.97,4.496,-4.009338711,-9.209713655,-1.698060958,2.550767456,2.242692341,2.687689729,3.213765611,2.825615289,3.386276865,0,0,0,8.455961538,5.64,9.7075,500,1500,500,1500,0.788615385,0.709,0.824,24.29261538,8.517,31.304,36.29961538,0.255,117.4,13.11230769,5.67,16.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1213.346154,53.5,3823,88.07692308,77,93,999999.9,999999.9,1.923076923,1,4,6.076923077,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1.923076923,1,4,4.076923077,2,5,0,0,0,2,2,2,8.076923077,6,9,0.899461538,0.557,1.67,2,2,2,70.07692308,15,194,2,1.470588235
C8H14N4OS,398.15,12632.59598,8.825089715,18618.05194,7.653141429,1.00794,32.065,1278.517143,20.13,4300,7.785714286,1,16,53.46428571,31,105,715.9889857,0.0899,2260,2.477857143,2.2,3.44,12.94910936,10.36001,14.5341,6.209285714,0,7.853,-5.786269765,-9.209713655,-3.331290765,2.491826172,2.242692341,3.722284555,3.139504247,2.825615289,4.689784664,0,0,0,8.274888393,5.64,25.786875,500,1300,500,1000,7.561214286,0.708,14.304,22.87192857,8.517,29.378,33.69289286,0.06,117.4,22.41,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1124.125,14.01,3823,85.96428571,77,92,64,103,2.214285714,1,4,2.785714286,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.714285714,0,4,1.285714286,0,4,0.5,0,1,1.5,1,2,4.071428571,1,16,1.0998965,0.666793,2.9,1.535714286,1,3,183.0714286,12,194,0,0
CH3NaO,400.15,12415.7694,8.825089715,18618.05194,9.003948213,1.00794,22.98976928,934.415,20.13,4300,5.666666667,1,16,66.83333333,31,166,538.2831167,0.0899,2260,2.253333333,0.93,3.44,11.80212583,5.139076,13.61805,4.675833333,0,7.853,-4.20343654,-9.209713655,-1.260241383,2.641770144,2.242692341,3.88167309,3.328421813,2.825615289,4.890601634,0,0,0,10.63888889,5.64,29.24333333,500,1100,500,500,7.627833333,0.709,14.304,25.43883333,8.517,29.378,20.06666667,0.06,117.4,26.475,5.67,39.76,0.166666667,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.833333333,0,1,715.1166667,14.01,3823,73.66666667,2,92,64,180,1.666666667,1,4,2.333333333,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,4,0.666666667,0,1,1.333333333,1,2,4.666666667,1,11,4.763729833,0.666793,24.11,1.666666667,1,3,169.5,12,229,0,0
Co(CN)2,553.15,7442.728795,8.825089715,18592.49897,22.193599,12.0107,58.933195,2390.884,77.21,4300,13.4,9,15,84,71,126,2684.5004,1.251,8900,2.612,1.88,3.04,11.893962,7.88101,14.5341,4.3732,0,6.437,-8.384539775,-9.209713655,-7.080389145,2.680831093,2.242692341,3.091182017,3.377635525,2.825615289,3.894645292,0.30969424,0,1.5484712,10.2125,5.64,14.76875,500,3100,500,2700,0.7838,0.421,1.04,20.0184,8.517,29.124,50.342,0.355,117.4,13.564,5.67,22.68,0,0,0,0.2,0,1,0,0,0,0.2,0,1,0,0,0,0.8,0,1,1908.02,63.05,3823,75.2,58,82,72,125,3.4,3,4,5.4,4,9,0.6,0,3,1.4,0,7,0,0,0,0,0,0,2.8,0,4,2,0,3,0,0,0,2,2,2,10.6,6,27,2.608,1.1,7.5,2.4,2,4,194,194,194,0,0
MoO3,1068.15,13948.0231,15.50088069,18592.19717,35.98955,15.9994,95.96,1295.575,90.1,4912,13.5,6,16,88,66,154,2571.07175,1.429,10280,3.12,2.16,3.44,11.986645,7.09243,13.61805,0,0,0,-6.279120871,-10.84610777,-4.756791905,2.761711417,2.630893787,3.154164308,3.479538348,3.314718462,3.973998007,0,0,0,10.75125,9.105,15.69,500,2400,500,5300,0.75125,0.251,0.918,28.0485,24.06,29.378,9.535,0.22,37.48,16.9175,15.59,17.36,0,0,0,0.25,0,1,0,0,0,0.25,0,1,0,0,0,0.75,0,1,765.1,54.8,2896,77.75,50,87,64,139,3,2,6,6,6,6,1.25,0,5,1.25,0,5,0,0,0,0,0,0,1.5,0,2,3,0,4,0.25,0,1,1.75,1,2,16.5,8,42,3.8015,0.802,12.8,2.75,2,5,66.25,12,229,0,0
PbF2,1097.15,12411.18619,30.34142301,18601.60857,81.7322688,18.9984032,207.2,730.5866667,84.88,2022,16,14,17,86.66666667,57,146,3781.130667,1.696,11340,3.43,2.33,3.98,14.08741,7.41663,17.4228,1.313333333,0,1.97,-2.341717175,-3.62902961,-1.698060958,3.068748445,2.687689729,3.830865877,3.866380763,3.386276865,4.826588558,0,0,0,15.84166667,9.7075,28.11,1500,2700,1500,1800,0.592666667,0.13,0.824,29.10266667,24.7,31.304,1.761333333,0.255,4.774,21.05333333,16.42,30.32,0,0,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0,0.666666667,0,1,235.87,53.5,600.61,89,81,93,999999.9,999999.9,2,1,4,14,7,28,0,0,0,3.333333333,0,10,0,0,0,4.666666667,0,14,2,1,4,4,2,5,0,0,0,2,2,2,33.33333333,9,82,2.703,0.557,6.995,3.333333333,2,6,85,15,225,2,1.470588235
SmCl3,955.15,13746.61948,33.95681901,18317.50704,64.17975,35.453,150.36,698.22,238.96,2076,13.5,3,17,126,102,198,1840.6605,3.214,7353,2.6625,1.17,3.16,11.1366475,5.6437,12.96763,1.86975,0,2.493,-2.516670225,-4.713379635,-1.784433755,3.757037688,3.65918124,4.050607032,4.733570868,4.610279469,5.103445064,0,0,0,26.680625,24.4975,33.23,1500,9500,1000,3100,0.40825,0.196,0.479,32.84675,29.54,33.949,4.555,3.2,8.62,30.0725,29.05,33.14,0,0,0,0,0,0,0.25,0,1,0.25,0,1,0,0,0,0.75,0,1,464.95,171.6,1345,76.25,23,94,999999.9,999999.9,2.75,1,8,7.25,7,8,0,0,0,0,0,0,2,0,8,1.5,0,6,0.75,0,1,3.75,0,5,0,0,0,2,2,2,28.25,17,62,8.835,2.18,28.8,3.75,3,6,89.5,64,166,2,1.470588235
SnI4,416.15,39.52044303,26.96678526,42.65885747,125.265576,118.71,126.90447,940.84,457.3,2875,16.4,14,17,139,139,139,5414,4940,7310,2.52,1.96,2.66,9.829792,7.34392,10.45126,0.8496,0,1.062,-1.996531352,-3.96104709,-1.505402418,4.34218264,4.052840562,4.414518159,5.47080731,5.106259136,5.561944354,0,0,0,41.069,33.285,43.015,2600,4900,1600,4800,0.2166,0.214,0.227,48.942,26.99,54.43,7.638,7.15,7.76,39.418,27.05,42.51,0,0,0,0,0,0,0,0,0,0.2,0,1,0,0,0,0.8,0,1,410.496,386.85,505.08,92.8,80,96,999999.9,999999.9,1.6,1,4,16.4,14,17,0,0,0,10,10,10,0,0,0,0,0,0,1.6,1,4,4.4,2,5,0,0,0,2,2,2,52.4,50,53,5.432,5.025,7.06,5,5,5,79.4,64,141,2,1.470588235
C14H14NO4PS,309.15,10108.36991,8.825089715,18618.05194,9.237257771,1.00794,32.065,1776.875714,20.13,4300,9.142857143,1,16,58.42857143,31,107,1012.320731,0.0899,2260,2.516285714,2.19,3.44,12.51072577,10.36001,14.5341,5.232857143,0,7.853,-6.066011328,-9.209713655,-3.331290765,2.440200366,2.242692341,3.722284555,3.074459807,2.825615289,4.689784664,0,0,0,7.746167517,5.64,25.786875,500,2000,500,5100,6.182028571,0.708,14.304,20.46005714,8.517,29.378,47.59817143,0.06,117.4,18.98657143,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1563.03,14.01,3823,84.77142857,77,92,64,103,2.457142857,1,4,3.142857143,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.057142857,0,4,1.542857143,0,4,0.4,0,1,1.6,1,2,4.8,1,16,1.244374343,0.666793,3.63,1.657142857,1,3,164.1714286,2,194,0,0
C15H14N2O6,403.15,11068.19688,8.825089715,18618.05194,8.602201622,1.00794,15.9994,1769.644324,20.13,4300,9.459459459,1,16,57.08108108,31,76,916.5495838,0.0899,2260,2.588378378,2.2,3.44,12.70430276,11.2603,14.5341,5.142054054,0,7.853,-6.209389443,-9.209713655,-3.331290765,2.39783242,2.242692341,3.091182017,3.021079541,2.825615289,3.894645292,0,0,0,7.064256757,5.64,14.76875,500,1300,500,500,5.904837838,0.709,14.304,20.70202703,8.517,29.378,47.67216216,0.06,117.4,18.45540541,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1567.460541,14.01,3823,84.56756757,77,92,64,72,2.486486486,1,4,3.243243243,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.108108108,0,4,1.621621622,0,4,0.378378378,0,1,1.621621622,1,2,4.486486486,1,8,1.118840595,0.666793,1.67,1.621621622,1,2,164.4864865,12,194,0,0
C26H45NO7S,398.15,12335.08544,8.825089715,18618.05194,6.4462875,1.00794,32.065,1426.6435,20.13,4300,6.9,1,16,50.1125,31,105,759.1912438,0.0899,2260,2.4375,2.2,3.44,12.81147744,10.36001,14.5341,5.9865,0,7.853,-5.437085509,-9.209713655,-3.331290765,2.374626858,2.242692341,3.722284555,2.991842364,2.825615289,4.689784664,0,0,0,6.857570313,5.64,25.786875,500,1300,500,1000,8.3786,0.708,14.304,22.20665,8.517,29.378,38.23395,0.06,117.4,21.9785,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1260.79325,14.01,3823,86.5125,77,92,64,103,2.1,1,4,2.525,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.5375,0,4,1.0875,0,4,0.5625,0,1,1.4375,1,2,3.5,1,16,1.037996063,0.666793,2.9,1.45,1,3,176.525,12,194,0,0
C2H5N5O3,391.15,16123.13308,8.825089715,18618.05194,9.806186667,1.00794,15.9994,623.8,20.13,4300,10.4,1,16,57.33333333,31,76,302.0661,0.0899,2260,2.774666667,2.2,3.44,13.60249767,11.2603,14.5341,5.3628,0,7.853,-6.026897527,-9.209713655,-3.331290765,2.643971925,2.242692341,3.091182017,3.331195883,2.825615289,3.894645292,0,0,0,9.700916667,5.64,14.76875,500,1300,500,500,5.3928,0.709,14.304,26.3312,8.517,29.378,15.83566667,0.06,117.4,22.46133333,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,546.38,14.01,3823,85.66666667,77,92,64,72,2.266666667,1,4,3.733333333,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.933333333,0,4,2.066666667,0,4,0.333333333,0,1,1.666666667,1,2,5.066666667,1,8,0.971997667,0.666793,1.67,1.666666667,1,2,157.6,12,194,0,0
C2N2Zn,1073.15,7443.570759,8.825089715,18592.49897,23.48296,12.0107,65.38,1986.884,77.21,4300,14,12,15,83.2,71,122,2332.5004,1.251,7140,2.566,1.65,3.04,12.1965998,9.394199,14.5341,4.3732,0,6.437,-7.216461929,-9.209713655,-1.239999915,2.740288588,2.242692341,3.091182017,3.452547275,2.825615289,3.894645292,0,0,0,10.9555,5.64,14.76875,500,1600,500,1900,0.7772,0.388,1.04,20.1344,8.517,29.124,48.5156,0.355,117.4,14.378,5.67,22.68,0,0,0,0.2,0,1,0,0,0,0.2,0,1,0,0,0,0.8,0,1,1692.956,63.05,3823,77.4,69,82,72,140,2.8,0,4,6,4,12,0,0,0,2,0,10,0,0,0,0,0,0,2.8,0,4,2,0,3,0,0,0,2,2,2,11.2,6,30,-0.055333333,-5.816666667,1.67,2.4,2,4,194,194,194,0,0
C4H2FeO4,553.15,10150.17912,8.825089715,18618.05194,15.44557091,1.00794,55.845,1884.969091,20.13,4300,11.81818182,1,16,69.27272727,31,132,1538.172345,0.0899,7874,2.744545455,1.83,3.44,12.23751691,7.9024,13.61805,3.062727273,0,7.853,-6.437644375,-9.209713655,-3.331290765,2.454864454,2.242692341,2.778923379,3.0929354,2.825615289,3.501224062,0.191878436,0,2.1106628,7.54,5.64,10.73,500,2400,500,1400,3.233181818,0.449,14.304,21.30472727,8.517,29.378,44.03727273,0.06,117.4,15.26727273,5.67,32.02,0,0,0,0.090909091,0,1,0,0,0,0.090909091,0,1,0,0,0,0.909090909,0,1,1577.292727,14.01,3823,81.36363636,55,92,64,125,2.727272727,1,4,4.545454545,1,8,0.363636364,0,4,0.545454545,0,6,0,0,0,0,0,0,2.181818182,0,4,2.181818182,0,4,0.181818182,0,1,1.818181818,1,2,7.636363636,1,26,1.783780545,0.666793,8.4,2,1,4,131,12,229,0,0
C5H7NO3,457.15,12796.22372,8.825089715,18618.05194,8.06962375,1.00794,15.9994,1374.27625,20.13,4300,8.75,1,16,54.125,31,76,706.6354563,0.0899,2260,2.594375,2.2,3.44,12.92992819,11.2603,14.5341,5.243,0,7.853,-5.740588785,-9.209713655,-3.331290765,2.422073058,2.242692341,3.091182017,3.05162083,2.825615289,3.894645292,0,0,0,7.286796875,5.64,14.76875,500,1300,500,500,6.7166875,0.709,14.304,22.6059375,8.517,29.378,36.7771875,0.06,117.4,20.453125,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1215.0325,14.01,3823,85.75,77,92,64,72,2.25,1,4,3.125,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.8125,0,4,1.5625,0,4,0.4375,0,1,1.5625,1,2,4.25,1,8,1.032721937,0.666793,1.67,1.5625,1,2,159.875,12,194,0,0
CF4,89.55,14883.05187,8.825089715,18601.60857,17.60086256,12.0107,18.9984032,927.904,84.88,4300,16.4,14,17,60.8,57,76,453.3568,1.696,2260,3.694,2.55,3.98,16.1903,11.2603,17.4228,2.4752,1.97,4.496,-3.200391497,-9.209713655,-1.698060958,2.598690251,2.242692341,2.687689729,3.27414455,2.825615289,3.386276865,0,0,0,8.894,5.64,9.7075,500,1500,500,1500,0.801,0.709,0.824,26.7466,8.517,31.304,23.684,0.255,117.4,14.27,5.67,16.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,807.4,53.5,3823,89.8,77,93,999999.9,999999.9,1.6,1,4,6.4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1,4,4.4,2,5,0,0,0,2,2,2,8.4,6,9,0.7796,0.557,1.67,2,2,2,50.8,15,194,2,1.470588235
Fe(CO)5,252.15,8456.080786,8.825089715,18592.19717,17.80868182,12.0107,55.845,2280.409091,90.1,4300,14.36363636,8,16,76.54545455,66,132,1743.740455,1.429,7874,2.889090909,1.83,3.44,12.02674091,7.9024,13.61805,2.043636364,0,4.496,-7.101637469,-9.209713655,-4.756791905,2.46789582,2.242692341,2.778923379,3.109353892,2.825615289,3.501224062,0.191878436,0,2.1106628,7.677727273,5.64,10.73,500,2400,500,1400,0.780363636,0.449,0.918,19.50681818,8.517,29.378,54.71909091,0.22,117.4,11.53909091,5.67,17.36,0,0,0,0.090909091,0,1,0,0,0,0.090909091,0,1,0,0,0,0.909090909,0,1,1927.272727,54.8,3823,79.54545455,55,87,64,125,3.090909091,2,4,5.272727273,4,8,0.363636364,0,4,0.545454545,0,6,0,0,0,0,0,0,2.727272727,0,4,2.727272727,0,4,0,0,0,2,2,2,8.727272727,6,26,1.887272727,0.802,8.4,2.181818182,2,4,114.4545455,12,229,0,0
TaN,3363.15,9305.272848,18.04672956,18592.49897,97.47729,14.0067,180.94788,2904.105,77.21,5731,10,5,15,120.5,71,170,8325.6255,1.251,16650,2.27,1.5,3.04,11.041835,7.54957,14.5341,3.2185,0,6.437,-10.03142038,-11.85139954,-8.21144121,3.200215318,3.091182017,3.309248619,4.032018644,3.894645292,4.169391995,0,0,0,16.444375,14.76875,18.12,1300,2300,500,4800,0.59,0.14,1.04,27.242,25.36,29.124,18.4625,0.355,36.57,20.165,17.65,22.68,0,0,0,0.5,0,1,0,0,0,0.5,0,1,0,0,0,0.5,0,1,1676.525,63.05,3290,65,48,82,72,145,5,3,7,12,5,19,3.5,0,7,1.5,0,3,0,0,0,7,0,14,1.5,0,3,1.5,0,3,0,0,0,2,2,2,40,7,73,7.1,1.1,13.1,4,2,6,211.5,194,229,0,0
B2S3,836.15,19.21903438,7.297767265,27.16654579,23.5634,10.811,32.065,2139.832,717.72,4273,14.8,13,16,96.6,84,105,2160,1960,2460,2.364,2.04,2.58,9.535214,8.29802,10.36001,1.9308,1.524,2.202,-5.129409293,-6.677698154,-4.097216719,3.205282505,2.429779429,3.722284555,4.038402898,3.061330249,4.689784664,0,0,0,18.341125,7.1725,25.786875,700,2900,1000,2000,0.8352,0.708,1.026,18.0548,11.087,22.7,21.1126,1.721,50.2,18.556,7.75,25.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0.6,0,1,1172.216,388.36,2348,81.6,72,88,88,103,3.2,2,5,4.8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3.2,2,5,2.8,1,4,0,0,0,2,2,2,11.6,5,16,2.952,2.9,3.03,2.6,2,3,108.4,70,166,0,0
C10H13ClN2O3S,399.15,11780.97297,8.825089715,18618.05194,9.224660667,1.00794,35.453,1488.103,20.13,4300,8.8,1,17,57,31,105,819.0390567,0.0899,2260,2.541333333,2.2,3.44,12.75442497,10.36001,14.5341,5.487266667,0,7.853,-5.732627503,-9.209713655,-1.784433755,2.487666725,2.242692341,3.722284555,3.134263671,2.825615289,4.689784664,0,0,0,8.317729167,5.64,25.786875,500,1500,500,1000,6.635433333,0.479,14.304,22.1023,8.517,33.949,39.36903333,0.06,117.4,20.84033333,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1308.753,14.01,3823,85.76666667,77,94,64,103,2.266666667,1,4,3.133333333,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.833333333,0,4,1.566666667,0,5,0.433333333,0,1,1.566666667,1,2,4.8,1,17,1.168476967,0.666793,2.9,1.633333333,1,3,167.3333333,12,194,0,0
C12H9NS,458.15,8099.479742,8.825089715,18618.05194,8.66398087,1.00794,32.065,2285.917391,20.13,4300,9.043478261,1,16,59.43478261,31,105,1264.437396,0.0899,2260,2.435652174,2.2,3.04,12.27842161,10.36001,14.5341,5.79426087,2.202,7.853,-6.643775595,-9.209713655,-3.331290765,2.391819983,2.242692341,3.722284555,3.013504344,2.825615289,4.689784664,0,0,0,7.294375,5.64,25.786875,700,1300,500,1000,6.043130435,0.708,14.304,17.98052174,8.517,29.124,61.36591304,0.06,117.4,17.59391304,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2019.717391,14.01,3823,83.56521739,77,92,72,103,2.695652174,1,4,2.956521739,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.304347826,0,4,1.347826087,0,4,0.391304348,0,1,1.608695652,1,2,4.52173913,1,16,1.306136391,0.666793,2.9,1.652173913,1,3,188.6086957,70,194,0,0
C18H28N2,459.15,11638.52716,8.825089715,18618.05194,5.67559,1.00794,14.0067,1627.459583,20.13,4300,6.458333333,1,15,49.54166667,31,76,847.6045667,0.0899,2260,2.36625,2.2,3.04,12.76062508,11.2603,14.5341,6.535125,4.496,7.853,-5.739038951,-9.209713655,-3.331290765,2.349462532,2.242692341,3.091182017,2.9601373,2.825615289,3.894645292,0,0,0,6.589114583,5.64,14.76875,1300,1300,500,500,8.653208333,0.709,14.304,21.228375,8.517,29.124,44.07479167,0.06,117.4,21.74958333,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1444.424583,14.01,3823,85.95833333,77,92,72,72,2.208333333,1,4,2.291666667,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0,4,0.875,0,3,0.583333333,0,1,1.416666667,1,2,3.125,1,7,1.061045917,0.666793,1.67,1.416666667,1,2,194,194,194,0,0
C4H8S,177.15,11462.06788,8.825089715,18618.05194,6.782409231,1.00794,32.065,1390.673846,20.13,4300,6.153846154,1,16,50.53846154,31,105,846.2091692,0.0899,2260,2.336923077,2.2,2.58,12.62990415,10.36001,13.598443,6.385384615,2.202,7.853,-5.198953651,-9.209713655,-3.331290765,2.431847562,2.242692341,3.722284555,3.063935934,2.825615289,4.689784664,0,0,0,7.789759615,5.64,25.786875,700,700,1000,1000,9.075076923,0.708,14.304,22.112,8.517,28.836,36.29238462,0.06,117.4,23.43076923,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1214.803077,14.01,3823,87.07692308,77,92,103,103,2,1,4,2.307692308,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.384615385,0,4,0.923076923,0,4,0.615384615,0,1,1.384615385,1,2,3.692307692,1,16,1.147257231,0.666793,2.9,1.461538462,1,3,184.4615385,70,194,0,0
C9H22O4P2S4,260.95,11810.01101,8.825089715,18618.05194,9.377465951,1.00794,32.065,1060.51561,20.13,4300,7.463414634,1,16,55.2195122,31,107,776.4315561,0.0899,2260,2.434390244,2.19,3.44,12.61936746,10.36001,13.61805,5.494829268,0,7.853,-4.93641152,-9.209713655,-3.331290765,2.554897019,2.242692341,3.722284555,3.218968535,2.825615289,4.689784664,0,0,0,9.292633566,5.64,25.786875,500,2000,500,5100,8.027097561,0.708,14.304,23.5854878,8.517,29.378,26.89668293,0.06,117.4,23.55926829,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,905.4258537,14.01,3823,87.3902439,77,92,64,103,1.951219512,1,4,2.829268293,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.414634146,0,4,1.365853659,0,4,0.536585366,0,1,1.463414634,1,2,4.926829268,1,16,1.262620634,0.666793,3.63,1.609756098,1,3,154.7804878,2,194,0,0
